Name,wACSF_Rad0_0,wACSF_Rad0_1,wACSF_Rad0_2,wACSF_Rad0_3,wACSF_Rad0_4,wACSF_Rad0_5,wACSF_Rad0_6,wACSF_Rad0_7,wACSF_Rad0_8,wACSF_Rad0_9,wACSF_Rad1_0,wACSF_Rad1_1,wACSF_Rad1_2,wACSF_Rad1_3,wACSF_Rad1_4,wACSF_Rad1_5,wACSF_Rad1_6,wACSF_Rad1_7,wACSF_Rad1_8,wACSF_Rad1_9,wACSF_Rad2_0,wACSF_Rad2_1,wACSF_Rad2_2,wACSF_Rad2_3,wACSF_Rad2_4,wACSF_Rad2_5,wACSF_Rad2_6,wACSF_Rad2_7,wACSF_Rad2_8,wACSF_Rad2_9,wACSF_Rad3_0,wACSF_Rad3_1,wACSF_Rad3_2,wACSF_Rad3_3,wACSF_Rad3_4,wACSF_Rad3_5,wACSF_Rad3_6,wACSF_Rad3_7,wACSF_Rad3_8,wACSF_Rad3_9,wACSF_Rad4_0,wACSF_Rad4_1,wACSF_Rad4_2,wACSF_Rad4_3,wACSF_Rad4_4,wACSF_Rad4_5,wACSF_Rad4_6,wACSF_Rad4_7,wACSF_Rad4_8,wACSF_Rad4_9,wACSF_Rad5_0,wACSF_Rad5_1,wACSF_Rad5_2,wACSF_Rad5_3,wACSF_Rad5_4,wACSF_Rad5_5,wACSF_Rad5_6,wACSF_Rad5_7,wACSF_Rad5_8,wACSF_Rad5_9,wACSF_Rad6_0,wACSF_Rad6_1,wACSF_Rad6_2,wACSF_Rad6_3,wACSF_Rad6_4,wACSF_Rad6_5,wACSF_Rad6_6,wACSF_Rad6_7,wACSF_Rad6_8,wACSF_Rad6_9,wACSF_Rad7_0,wACSF_Rad7_1,wACSF_Rad7_2,wACSF_Rad7_3,wACSF_Rad7_4,wACSF_Rad7_5,wACSF_Rad7_6,wACSF_Rad7_7,wACSF_Rad7_8,wACSF_Rad7_9,wACSF_Ang0_0,wACSF_Ang0_1,wACSF_Ang0_2,wACSF_Ang0_3,wACSF_Ang0_4,wACSF_Ang0_5,wACSF_Ang0_6,wACSF_Ang0_7,wACSF_Ang0_8,wACSF_Ang0_9,wACSF_Ang1_0,wACSF_Ang1_1,wACSF_Ang1_2,wACSF_Ang1_3,wACSF_Ang1_4,wACSF_Ang1_5,wACSF_Ang1_6,wACSF_Ang1_7,wACSF_Ang1_8,wACSF_Ang1_9,wACSF_Ang2_0,wACSF_Ang2_1,wACSF_Ang2_2,wACSF_Ang2_3,wACSF_Ang2_4,wACSF_Ang2_5,wACSF_Ang2_6,wACSF_Ang2_7,wACSF_Ang2_8,wACSF_Ang2_9,wACSF_Ang3_0,wACSF_Ang3_1,wACSF_Ang3_2,wACSF_Ang3_3,wACSF_Ang3_4,wACSF_Ang3_5,wACSF_Ang3_6,wACSF_Ang3_7,wACSF_Ang3_8,wACSF_Ang3_9,wACSF_Ang4_0,wACSF_Ang4_1,wACSF_Ang4_2,wACSF_Ang4_3,wACSF_Ang4_4,wACSF_Ang4_5,wACSF_Ang4_6,wACSF_Ang4_7,wACSF_Ang4_8,wACSF_Ang4_9,wACSF_Ang5_0,wACSF_Ang5_1,wACSF_Ang5_2,wACSF_Ang5_3,wACSF_Ang5_4,wACSF_Ang5_5,wACSF_Ang5_6,wACSF_Ang5_7,wACSF_Ang5_8,wACSF_Ang5_9,wACSF_Ang6_0,wACSF_Ang6_1,wACSF_Ang6_2,wACSF_Ang6_3,wACSF_Ang6_4,wACSF_Ang6_5,wACSF_Ang6_6,wACSF_Ang6_7,wACSF_Ang6_8,wACSF_Ang6_9,wACSF_Ang7_0,wACSF_Ang7_1,wACSF_Ang7_2,wACSF_Ang7_3,wACSF_Ang7_4,wACSF_Ang7_5,wACSF_Ang7_6,wACSF_Ang7_7,wACSF_Ang7_8,wACSF_Ang7_9,wACSF_Ang8_0,wACSF_Ang8_1,wACSF_Ang8_2,wACSF_Ang8_3,wACSF_Ang8_4,wACSF_Ang8_5,wACSF_Ang8_6,wACSF_Ang8_7,wACSF_Ang8_8,wACSF_Ang8_9,wACSF_Ang9_0,wACSF_Ang9_1,wACSF_Ang9_2,wACSF_Ang9_3,wACSF_Ang9_4,wACSF_Ang9_5,wACSF_Ang9_6,wACSF_Ang9_7,wACSF_Ang9_8,wACSF_Ang9_9,wACSF_Ang10_0,wACSF_Ang10_1,wACSF_Ang10_2,wACSF_Ang10_3,wACSF_Ang10_4,wACSF_Ang10_5,wACSF_Ang10_6,wACSF_Ang10_7,wACSF_Ang10_8,wACSF_Ang10_9,wACSF_Ang11_0,wACSF_Ang11_1,wACSF_Ang11_2,wACSF_Ang11_3,wACSF_Ang11_4,wACSF_Ang11_5,wACSF_Ang11_6,wACSF_Ang11_7,wACSF_Ang11_8,wACSF_Ang11_9,wACSF_Ang12_0,wACSF_Ang12_1,wACSF_Ang12_2,wACSF_Ang12_3,wACSF_Ang12_4,wACSF_Ang12_5,wACSF_Ang12_6,wACSF_Ang12_7,wACSF_Ang12_8,wACSF_Ang12_9,wACSF_Ang13_0,wACSF_Ang13_1,wACSF_Ang13_2,wACSF_Ang13_3,wACSF_Ang13_4,wACSF_Ang13_5,wACSF_Ang13_6,wACSF_Ang13_7,wACSF_Ang13_8,wACSF_Ang13_9,wACSF_Ang14_0,wACSF_Ang14_1,wACSF_Ang14_2,wACSF_Ang14_3,wACSF_Ang14_4,wACSF_Ang14_5,wACSF_Ang14_6,wACSF_Ang14_7,wACSF_Ang14_8,wACSF_Ang14_9,wACSF_Ang15_0,wACSF_Ang15_1,wACSF_Ang15_2,wACSF_Ang15_3,wACSF_Ang15_4,wACSF_Ang15_5,wACSF_Ang15_6,wACSF_Ang15_7,wACSF_Ang15_8,wACSF_Ang15_9,wACSF_Ang16_0,wACSF_Ang16_1,wACSF_Ang16_2,wACSF_Ang16_3,wACSF_Ang16_4,wACSF_Ang16_5,wACSF_Ang16_6,wACSF_Ang16_7,wACSF_Ang16_8,wACSF_Ang16_9,wACSF_Ang17_0,wACSF_Ang17_1,wACSF_Ang17_2,wACSF_Ang17_3,wACSF_Ang17_4,wACSF_Ang17_5,wACSF_Ang17_6,wACSF_Ang17_7,wACSF_Ang17_8,wACSF_Ang17_9,wACSF_Ang18_0,wACSF_Ang18_1,wACSF_Ang18_2,wACSF_Ang18_3,wACSF_Ang18_4,wACSF_Ang18_5,wACSF_Ang18_6,wACSF_Ang18_7,wACSF_Ang18_8,wACSF_Ang18_9,wACSF_Ang19_0,wACSF_Ang19_1,wACSF_Ang19_2,wACSF_Ang19_3,wACSF_Ang19_4,wACSF_Ang19_5,wACSF_Ang19_6,wACSF_Ang19_7,wACSF_Ang19_8,wACSF_Ang19_9
3-Acetamidophenyl ß-D-galactopyranoside,0,12,19,10,0,0,0,0,0,0,0,0,4,6,11,6,8,5,1,0,0,0,1,6,2,12,8,5,5,2,0,0,2,4,13,13,6,2,1,0,0,0,15,19,7,0,0,0,0,0,2,25,14,0,0,0,0,0,0,0,32,9,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,2,20,10,8,1,0,0,0,0,0,0,8,4,7,6,3,4,4,3,2,4,8,7,8,5,5,4,0,0,0,15,21,4,1,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,32,9,0,0,0,0,0,0,0,0,14,13,6,7,1,0,0,0,0,0,21,12,8,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
4-Trifluoromethoxyphenyl ß-D-glucopyranoside,0,6,17,14,1,0,0,0,0,0,0,0,0,3,6,7,12,5,5,0,0,0,0,1,2,2,6,11,6,10,0,0,1,3,7,7,9,5,5,1,0,0,12,14,9,3,0,0,0,0,0,28,10,0,0,0,0,0,0,0,33,5,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,3,13,16,6,0,0,0,0,0,0,0,2,4,3,4,8,6,3,2,6,1,3,3,4,5,7,7,2,4,2,6,11,12,7,2,0,0,0,0,0,34,4,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,30,7,0,1,0,0,0,0,0,0,7,13,10,3,5,0,0,0,0,0,9,14,9,6,0,0,0,0,0,0,27,11,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
Phenyl alpha-D-glucopyranoside,0,6,16,9,3,0,0,0,0,0,0,0,0,7,3,6,11,3,4,0,0,0,0,4,3,3,2,14,4,4,0,0,2,3,7,16,5,1,0,0,0,3,17,12,2,0,0,0,0,0,11,17,6,0,0,0,0,0,0,0,32,2,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,5,17,11,1,0,0,0,0,0,0,1,4,6,3,3,7,2,6,1,1,4,5,2,3,5,12,2,1,0,0,11,14,9,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,28,6,0,0,0,0,0,0,0,0,12,11,4,6,1,0,0,0,0,0,12,14,6,2,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
4-Fluorophenyl alpha-D-glucopyranoside,0,7,17,9,1,0,0,0,0,0,0,0,1,4,5,8,8,5,3,0,0,0,0,2,3,3,6,13,3,4,0,0,1,3,6,13,9,2,0,0,0,0,17,15,2,0,0,0,0,0,8,20,6,0,0,0,0,0,0,0,32,2,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,5,18,10,1,0,0,0,0,0,0,1,4,7,4,4,6,5,1,1,1,2,6,3,5,9,5,4,0,0,0,10,15,9,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,28,6,0,0,0,0,0,0,0,0,11,15,2,6,0,0,0,0,0,0,15,13,4,2,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
4-Bromophenyl alpha-D-glucopyranoside,1,5,18,9,1,0,0,0,0,0,0,0,2,1,3,10,12,4,2,0,0,0,1,0,1,3,11,11,4,3,0,0,1,2,11,11,3,5,1,0,0,0,15,14,5,0,0,0,0,0,3,25,6,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,4,18,11,1,0,0,0,0,0,0,2,1,3,6,6,7,1,5,2,1,3,1,6,3,9,7,5,0,0,0,8,18,6,2,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,0,0,7,16,4,7,0,0,0,0,0,0,9,18,5,2,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
4-Ethoxyphenyl β-D-glucopyranoside,0,7,18,13,3,0,0,0,0,0,0,0,4,2,10,10,1,9,5,0,0,0,2,2,4,5,7,8,8,5,0,0,4,4,8,8,12,4,1,0,0,0,17,11,13,0,0,0,0,0,0,29,12,0,0,0,0,0,0,0,33,8,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,6,15,9,11,0,0,0,0,0,0,2,4,4,8,8,3,1,5,2,4,4,6,7,11,6,4,3,0,0,0,17,20,4,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,34,7,0,0,0,0,0,0,0,0,16,13,2,10,0,0,0,0,0,0,21,11,9,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
4-Propoxyphenyl β-D-glucopyranoside,0,9,20,14,1,0,0,0,0,0,0,0,3,4,12,9,4,9,3,0,0,0,1,2,6,6,10,9,5,5,0,0,1,10,6,12,8,6,1,0,0,1,22,10,9,2,0,0,0,0,0,33,11,0,0,0,0,0,0,0,40,4,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,6,21,7,10,0,0,0,0,0,0,1,4,7,12,6,2,2,4,3,3,3,9,9,11,5,3,4,0,0,0,16,24,4,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,36,8,0,0,0,0,0,0,0,0,18,13,2,11,0,0,0,0,0,0,22,13,9,0,0,0,0,0,0,0,42,2,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
2-Methoxyphenyl β-D-glucopyranoside,0,9,15,13,1,0,0,0,0,0,0,0,1,6,13,2,3,10,3,0,0,0,0,2,5,10,7,5,4,5,0,0,0,3,13,10,8,4,0,0,0,0,14,17,7,0,0,0,0,0,6,21,11,0,0,0,0,0,0,0,32,6,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,3,17,7,11,0,0,0,0,0,0,0,4,7,5,7,2,2,5,2,4,1,7,6,10,5,5,3,1,0,0,9,19,10,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0,16,8,3,11,0,0,0,0,0,0,18,10,9,1,0,0,0,0,0,0,34,4,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
4-Trifluoromethoxyphenyl ß-D-galactopyranoside,0,4,21,13,0,0,0,0,0,0,0,0,0,2,8,9,9,7,3,0,0,0,0,2,2,3,6,11,9,5,0,0,2,3,7,12,8,1,5,0,0,0,16,11,10,1,0,0,0,0,0,31,7,0,0,0,0,0,0,0,34,4,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,2,18,18,0,0,0,0,0,0,0,0,1,5,5,12,2,3,7,1,2,1,4,1,10,5,8,4,3,1,1,8,15,13,1,1,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,30,7,1,0,0,0,0,0,0,0,7,16,8,6,1,0,0,0,0,0,13,13,9,3,0,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
2-Acetamidophenyl β-D-galactopyranoside,0,11,19,11,0,0,0,0,0,0,0,0,2,8,10,6,6,8,1,0,0,0,0,3,8,7,8,7,4,4,0,0,0,2,17,9,8,5,0,0,0,0,6,24,11,0,0,0,0,0,3,22,16,0,0,0,0,0,0,0,33,8,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,5,20,13,3,0,0,0,0,0,0,0,9,4,6,7,3,3,6,2,1,2,10,7,6,8,4,4,0,0,0,14,20,6,1,0,0,0,0,0,0,38,3,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,33,8,0,0,0,0,0,0,0,0,16,11,7,7,0,0,0,0,0,0,18,15,8,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
Ethyl 4-(β-D-galactopyranosyloxy)benzoate,0,8,23,11,1,0,0,0,0,0,0,0,4,4,9,11,6,7,2,0,0,0,1,7,3,3,10,12,4,3,0,0,6,4,8,12,8,5,0,0,0,4,18,13,7,1,0,0,0,0,0,33,10,0,0,0,0,0,0,0,41,2,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,6,23,6,8,0,0,0,0,0,0,1,6,5,7,11,1,2,6,2,2,7,5,7,8,9,3,4,0,0,0,17,22,4,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,35,8,0,0,0,0,0,0,0,0,18,11,7,7,0,0,0,0,0,0,21,15,7,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
Isopropyl 4-(ß-D-glucopyranosyloxy)benzoate,0,13,18,14,1,0,0,0,0,0,0,0,1,9,11,9,6,7,3,0,0,0,0,2,9,6,9,11,5,4,0,0,2,8,12,11,5,6,2,0,0,5,21,8,8,4,0,0,0,0,0,37,9,0,0,0,0,0,0,0,43,3,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,4,26,6,10,0,0,0,0,0,0,0,5,8,12,8,2,4,2,3,2,0,14,13,8,4,5,2,0,0,0,18,27,1,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,37,9,0,0,0,0,0,0,0,0,20,14,4,8,0,0,0,0,0,0,26,13,7,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
Ethyl 4-(β-D-glucopyranosyloxy)benzoate,0,8,18,16,1,0,0,0,0,0,0,0,1,6,10,9,5,10,2,0,0,0,0,6,1,6,10,8,6,6,0,0,4,6,8,9,7,7,2,0,0,1,21,10,8,3,0,0,0,0,0,34,9,0,0,0,0,0,0,0,39,4,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,4,17,11,11,0,0,0,0,0,0,0,2,5,12,10,2,0,6,1,5,3,7,7,8,10,4,3,1,0,0,12,21,10,0,0,0,0,0,0,0,41,2,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,33,10,0,0,0,0,0,0,0,0,17,11,5,10,0,0,0,0,0,0,20,13,9,1,0,0,0,0,0,0,40,3,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
4-Pentanamidophenyl β-D-glucopyranoside,0,16,22,11,1,0,0,0,0,0,0,0,5,4,16,9,6,8,2,0,0,0,4,1,6,11,11,9,5,3,0,0,5,8,13,13,6,3,2,0,0,3,23,12,7,5,0,0,0,0,0,38,11,1,0,0,0,0,0,0,43,7,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,7,26,9,8,0,0,0,0,0,0,2,5,9,16,5,2,4,3,3,1,5,9,17,8,4,6,1,0,0,0,24,24,1,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,41,9,0,0,0,0,0,0,0,0,21,18,3,8,0,0,0,0,0,0,29,14,7,0,0,0,0,0,0,0,49,1,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
Methyl 3-(β-D-galactopyranosyloxy)benzoate,0,8,16,15,1,0,0,0,0,0,0,0,1,6,7,7,8,8,3,0,0,0,0,4,4,4,8,7,7,6,0,0,2,5,8,10,9,5,1,0,0,0,17,13,9,1,0,0,0,0,0,31,9,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,4,19,8,9,0,0,0,0,0,0,0,4,7,5,9,2,2,6,2,3,4,6,4,8,9,4,4,1,0,0,13,20,7,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,31,9,0,0,0,0,0,0,0,0,16,10,6,8,0,0,0,0,0,0,18,13,9,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
4-Methoxyphenyl ß-D-xylopyranoside,0,4,13,13,4,0,0,0,0,0,0,0,1,3,5,9,3,9,4,0,0,0,0,2,3,5,7,8,6,3,0,0,1,6,10,6,10,1,0,0,0,0,20,13,1,0,0,0,0,0,6,26,2,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,2,16,9,6,1,0,0,0,0,0,1,3,4,7,5,3,5,2,2,2,2,5,10,7,5,5,0,0,0,0,20,13,1,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,26,7,1,0,0,0,0,0,0,0,15,7,6,5,1,0,0,0,0,0,17,14,3,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
4-Methoxyphenyl ß-D-mannopyranoside,0,9,15,13,1,0,0,0,0,0,0,0,3,4,6,9,6,7,3,0,0,0,1,4,2,4,9,10,4,4,0,0,5,3,6,14,8,2,0,0,0,4,13,15,6,0,0,0,0,0,4,26,8,0,0,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,4,18,8,8,0,0,0,0,0,0,1,6,2,7,7,3,2,5,2,3,4,5,6,5,7,5,5,1,0,0,12,20,6,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0,15,11,4,7,1,0,0,0,0,0,17,12,9,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
4-Methoxyphenyl α-D-Mannopyranoside,0,9,15,11,3,0,0,0,0,0,0,0,2,5,6,10,2,8,5,0,0,0,1,4,2,3,8,9,5,6,0,0,3,3,5,13,8,6,0,0,0,0,16,16,5,1,0,0,0,0,6,21,11,0,0,0,0,0,0,0,33,5,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,6,21,10,1,0,0,0,0,0,0,1,5,8,8,3,2,5,3,1,2,6,5,5,9,8,3,2,0,0,0,12,22,4,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,32,6,0,0,0,0,0,0,0,0,16,11,4,7,0,0,0,0,0,0,22,10,5,1,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
