"3,4-Dihydroxy-L-phenylalanine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0277,0.1449,0.489,0.9657,1.4978,1.8335,1.9474,1.8072,1.5585,1.2925,1.145,0.9664,0.7961,0.6916,0.6787,0.6492,0.8093,1.1373,1.9225,3.0024,4.0839,4.4363,4.6813,4.4706,4.2777,3.9932,3.8085,3.6252,3.4706,3.4637,3.4804,3.4672,3.4419,3.5275,3.4393,3.5574,3.6277,3.5356,3.4765,3.5789,3.4552,3.5569,3.5588,3.4698,3.6180000000000003,3.638,3.6495,3.5799,3.6487,3.6455,3.6631,3.6795,3.6601,3.6843,3.6098,3.6678,3.7189,3.5596,3.5969,3.4787,3.5904,3.6685,3.491,3.5913,3.5161,3.6463,3.7381,3.8117
"1,3-Thiazole-2-carboxylic acid",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0126,0.0409,0.0829,0.1827,0.2875,0.4067,0.5168,0.6889,0.91,1.6314,3.3489,5.3593,6.5343,6.282,5.3898,4.4983,3.5997,3.0401,2.5716,2.5479,2.4562,2.5177,2.3934,2.654,2.7041,2.8096,3.1498,3.3594,3.4473,3.6333,3.6472,3.7068,3.7541,3.9104,3.8364,3.9333,3.8684,4.0031,3.9936,4.062,4.1371,4.1984,4.2552,4.3036,4.3463,4.2983,4.3693,4.3159,4.3089,4.3763,4.3241,4.4361,4.0131,4.3068,4.1208,4.0163,3.9525,4.0485,3.9727,4.1238
"2-Methyl-4-phenyl-1,3-thiazole-5-carboxylic acid",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0206,0.0838,0.2192,0.5104,1.1996,2.5883,4.3233,5.4163,5.8822,5.7825,5.5829,5.352,5.1065,4.9624,4.731,4.4865,4.5238,4.4436,4.3311,4.4259,4.3567,4.3194,4.3104,4.198,4.2330000000000005,4.0932,4.0059,3.8638,3.7794,3.7554,3.6841,3.6505,3.6047,3.4887,3.5035,3.4622,3.4391,3.4873,3.4609,3.4756,3.4227,3.38,3.3603,3.3142,3.375,3.362,3.2829,3.2099,3.2246,3.2673,3.2336,3.2736,3.2856,3.3789999999999996,3.4823
"Imidazo[2,1-b][1,3]thiazole-6-carboxylic acid",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0026,0.0126,0.0523,0.1361,0.2308,0.3946,0.6182,0.7392,0.8955,1.2169,1.7917,3.1834,4.6719,5.604,5.6193,4.8233,4.1326,3.7554,3.6379,3.4695,3.3811,3.2008,3.1135,3.0819,2.9565,2.9118,2.8936,3.0837,3.0742,3.2562,3.2717,3.5452,3.4411,3.6853,3.5599,3.7961,3.8623,3.7645,3.8254,3.9019999999999997,3.8281,3.9401,4.1182,4.1645,4.1565,4.3469,4.3479,4.2535,4.2643,4.2876,4.4327,4.23,4.2949,4.2079,4.1451,4.1407,4.0696,3.9969,4.043,4.0793,4.0568
3-Chloro-L-phenylalanine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0077,0.006999999999999999,0.0146,0.0373,0.055999999999999994,0.0587,0.0686,0.096,0.1988,0.4432,0.8199,1.1959,1.3787,1.3806,1.3161,1.1247,1.0057,0.8681,0.7752,0.7192,0.7496,0.769,1.0773,1.2638,1.6688,2.456,3.6586,4.6579,5.072,5.0274,4.6916,4.3976,4.1441,3.7527,3.6635,3.6065,3.6531,3.5971,3.6548,3.6349,3.6536,3.7302,3.6079,3.5725,3.5733,3.5166,3.4573,3.5121,3.4767,3.443,3.4010000000000002,3.4074,3.3960000000000004,3.3636,3.4275,3.3083,3.4614,3.4291,3.4457,3.4847,3.492,3.5383,3.4885,3.4324,3.4445,3.4427,3.5737,3.5701,3.5944,3.536,3.4992,3.5788,3.6434,3.8276,3.9004
"2-n-Butylpropane-1,3-diol",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0364,0.1285,0.3436,0.5367,0.7527,0.7275,0.7402,0.669,0.6048,0.5366,0.4046,0.3262,0.2997,0.3551,0.5707,0.8995,1.4247,2.1191,2.8733,3.7739999999999996,4.8964,5.6577,6.1159,6.1241,5.997000000000001,5.7565,5.5573,5.3287,5.0813,4.9911,4.6426,4.6338,4.3716,4.2786,4.1121,3.9745,3.9525,3.6037,3.5213,3.4663,3.4433,3.3047,3.2159,3.1653,3.1908,3.1889,3.0382,3.0038,3.0084,3.0395,2.9813,3.0424,2.9972,2.9584,2.9565,3.0266,3.0037,3.1276,3.0394,3.1015,3.0836,3.2105,3.2933,3.4741,3.4791,3.5968,3.8382
"2-tert-Butylpropane-1,3-diol",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0344,0.1327,0.301,0.5272,0.7371,0.7624,0.6918,0.7347,0.6023,0.5019,0.3913,0.3446,0.3231,0.3631,0.5799,0.9022,1.4097,2.1366,2.8383,3.7954,4.8914,5.5387,6.0569,6.1762,6.0924,5.7436,5.6248,5.3446,5.0836,4.9491,4.6819,4.5021,4.3138,4.2472,4.1703,4.0616,3.9177,3.6934,3.6304,3.4531,3.5305,3.3852,3.3786,3.259,3.1894,3.1339,3.1222,3.0587,3.1005,2.9249,3.0353,2.9651,2.946,2.9443,2.9415,2.9086,2.9872,2.9414,3.0015,3.1411,3.1543,3.1931,3.2428,3.3946,3.4226,3.6058,3.801
3-Aminoisonicotinic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0469,0.11199999999999999,0.1911,0.2509,0.3209,0.3615,0.3284,0.3369,0.37,0.4142,0.4671,0.5757,0.7390000000000001,1.0081,1.8428,3.4438,5.0682,6.1348,6.0619,5.7786,5.3224,4.8366,4.2559,3.7838,3.4632,3.2159,2.9605,2.8421,2.7826,2.8382,2.7883,2.8268,2.8906,2.9222,3.0189,3.0678,3.1618,3.3515,3.2778,3.3843,3.3756,3.5271,3.6619,3.6882,3.7523,3.8522,3.9178,3.9321,4.0322,4.19,4.1478,4.0986,4.1915,4.0651,4.0369,4.2612,4.0279,4.1632,4.0888,4.087,3.9302,3.8755,4.0777,4.0611,4.1033
1-Cyclohexyl-1-butanol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0022,0.0273,0.0884,0.1528,0.1938,0.2686,0.2898,0.2576,0.2871,0.2474,0.2027,0.2071,0.2064,0.2996,0.5161,0.9294,1.6334,2.46,3.4966,4.5889,5.3645,6.3094,6.6571,6.7496,6.8525,6.5368,6.5095,6.2419,6.1025,5.7316,5.5823,5.166,4.9624,4.7484,4.3797,4.2285,4.0397,3.7721,3.6973,3.4109,3.2959,3.1853,3.0603,3.0474,2.8747,2.8401,2.8186,2.5439,2.6503,2.577,2.5337,2.553,2.4948,2.5776,2.5369,2.5138,2.5679,2.6496,2.6734,2.6699,2.6568,2.8812,2.8965,3.0627,3.2902,3.4909,3.6579
"2-n-Pentylpropane-1,3-diol",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0015,0.0265,0.1072,0.267,0.4693,0.6485,0.7383,0.6936,0.6044,0.5406,0.449,0.3669,0.3175,0.3153,0.3582,0.5841,0.9253,1.5229,2.248,3.0412,3.9036,4.8906,5.8534,6.1803,6.3187,6.2777,6.0331,5.7704,5.4859,5.3642,5.0909,4.8441,4.6511,4.4795,4.2353,4.157,3.9991,3.7751,3.7081,3.6315,3.4109,3.3219,3.2965,3.1587,3.175,3.0849,3.0798,2.9622,2.9106,2.9039,2.892,2.8974,2.8201,2.8553,2.9010000000000002,2.9608,2.9647,2.9148,2.9082,3.0897,3.0826,3.0258,3.0617,3.2523,3.4044,3.3284,3.5649,3.8955
Ethyl 2-aminooxazole-4-carboxylate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0116,0.0596,0.1472,0.3033,0.4152,0.5584,0.7089,0.7681,0.8420000000000001,0.9622,1.0762,1.2877,1.4968,1.8967,2.2451,2.7541,3.1579,3.7116,4.4412,5.0808,5.4956,5.7109,5.6968,5.678999999999999,5.534,5.1706,5.1814,4.9315,4.7746,4.4389,4.5086,4.2963,4.2932,4.1121,4.0076,3.9238,3.7588,3.708,3.6469,3.5402,3.4495,3.4001,3.4328,3.2624,3.1662,3.1283,3.1831,3.0684,3.1335,3.0746,3.0314,3.1027,3.0953,3.0226,3.0952,3.1929,3.2887,3.346,3.355,3.488,3.6660000000000004,3.7168,3.966
5-Aminopyridine-2-carboxylic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.0234,0.0846,0.2211,0.3805,0.511,0.6415,0.687,0.7163,0.6668,0.6318,0.5695,0.5709,0.56,0.6793,0.8721,1.5887,3.2025,5.1342,6.2057,6.2788,5.3795,4.7527,4.3873,3.9960000000000004,3.5997,3.4252,3.2851,3.1883,3.2371,3.0695,3.0706,3.0792,3.0252,3.1337,3.0706,3.1253,3.1614,3.1901,3.1412,3.2817,3.2871,3.3452,3.4737,3.5325,3.5651,3.574,3.7709,3.7637,3.9339,4.0147,3.9594,4.0676,3.923,4.0522,3.9212,4.1048,4.0355,3.9560000000000004,3.9888,4.0395,4.1173,3.8674,3.9419999999999997,4.0689,3.8593,4.0054
4-Aminopyridine-2-carboxylic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0731,0.2495,0.4937,0.7927,0.9936,1.1371,1.1388,1.1903,1.2528,1.3673,1.4884,1.5717,1.6326,1.6893,1.6776,1.8155,2.3204,3.4057,4.6394,5.149,4.8967,4.3302,3.7409,3.3989,2.9291,2.5964,2.47,2.3316,2.3061,2.3159,2.3008,2.4436,2.513,2.5497,2.6529,2.6689,2.6647,2.8793,2.9292,2.9766,3.029,3.1312,3.2824,3.3991,3.5122,3.6045,3.7363,3.8111,4.065,3.8714,4.2438,4.2587,4.3156,4.2415,4.3865,4.4665,4.3237,4.3839,4.3936,4.3006,4.2498,4.2547,4.2289,4.2144,4.151,4.0974,4.0612
3-(3-Pyridyl)-L-alanine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0007,0.0203,0.158,0.435,0.823,1.2224,1.3784,1.3827,1.2683,1.0981,0.8589,0.7093,0.6103,0.5124,0.5291,0.6184,0.7733,1.006,1.4982,2.345,3.7129,4.8999,5.5641,5.8119,5.3844,4.9932,4.4217,4.0664,3.7646,3.5412,3.3101,3.3013,3.1613,3.1675,3.1397,3.1603,3.2089999999999996,3.0914,3.1681,3.2087,3.2597,3.2225,3.3833,3.3036,3.4108,3.3960000000000004,3.4704,3.5351,3.6338,3.6219,3.6594,3.67,3.6608,3.7932,3.6991,3.7804,3.6736,3.7898,3.7444,3.6781,3.6132,3.6575,3.6418,3.6817,3.6602,3.6516,3.7510000000000003,3.8519,3.7785
4-Amino-N-Boc-L-phenylalanine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0238,0.1044,0.2194,0.3715,0.5179,0.6018,0.6417,0.6517,0.6003,0.5152,0.4891,0.4635,0.4978,0.6807,0.9988,1.8522,3.2199,4.9529,6.1996,6.5362,6.3322,6.1323,5.9321,5.5566,5.3527,4.9362,4.8868,4.6871,4.4879,4.3398,4.2155,4.0746,3.9831,3.7898,3.5982,3.4857,3.3874,3.2753,3.2381,3.1949,3.1014,3.0171,2.9754,2.9697,2.9062,3.0031,2.9624,2.9964,2.9763,2.9862,3.0,3.0248,3.0917,3.1272,3.1448,3.1226,3.2142,3.085,3.0832,3.1882,3.1458,3.2310000000000003,3.3458,3.3173,3.4002,3.5574
4-Aminobenzoic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.0152,0.0774,0.1864,0.315,0.466,0.5201,0.6392,0.6659999999999999,0.6045,0.5639,0.5095,0.4846,0.5037,0.5966,0.7994,1.5749,3.2854,4.9841,6.1549,6.0224,5.3244,4.7102,4.178999999999999,3.8877,3.6506,3.4381,3.3689999999999998,3.2427,3.3955,3.3246,3.3355,3.3892,3.4043,3.3089,3.3361,3.2458,3.3329,3.3144,3.2654,3.3269,3.3207,3.4285,3.3802,3.431,3.589,3.7051,3.7215,3.7652,3.7959,3.9463,4.0435,3.977,3.8386,4.0121,4.0702,3.9844,3.9792,3.9705,4.003,3.8647,3.9010000000000002,3.8738,3.8249,3.8549,4.0316,3.9313
